user_id,product_id,viewed,clicked,purchased
251,247,0,0,0
718,305,0,1,0
490,258,0,0,0
364,75,1,1,0
549,147,0,1,0
623,361,0,1,0
929,259,1,0,0
460,477,1,1,0
927,250,0,1,1
546,423,1,0,0
3,37,0,0,0
442,84,1,0,0
718,260,1,0,0
440,254,1,0,0
885,313,1,1,0
43,33,1,0,0
395,443,0,1,0
66,255,1,0,0
259,157,0,0,0
74,28,0,1,0
576,400,1,1,1
973,202,1,1,1
325,59,1,0,0
671,351,1,0,0
926,166,1,1,0
392,477,1,0,0
590,178,0,0,0
96,23,1,0,1
594,110,1,0,0
236,226,1,0,1
435,262,1,0,1
345,498,1,1,1
235,418,1,1,1
770,242,0,0,0
628,158,1,0,0
795,140,0,0,0
356,495,0,0,1
359,164,1,1,0
492,464,0,0,0
845,37,1,0,0
722,469,0,0,1
778,410,1,1,0
160,483,1,1,0
796,134,1,0,1
550,212,1,1,1
499,42,1,0,0
769,450,0,1,1
945,497,1,0,0
126,402,1,0,0
988,48,1,0,0
511,207,1,0,0
522,151,0,0,0
254,217,1,0,0
734,102,1,0,0
268,249,1,1,0
991,220,1,0,0
426,348,1,1,0
985,329,1,0,0
703,229,1,1,1
713,68,1,0,1
751,112,1,1,1
860,297,1,1,1
113,181,1,0,0
753,302,0,0,1
507,377,1,1,0
880,343,1,1,1
113,112,1,0,1
469,231,1,1,0
368,355,1,1,1
901,303,1,0,0
157,42,1,0,0
855,452,0,1,0
855,18,0,0,0
526,458,1,1,0
68,33,1,0,0
859,70,1,0,1
221,403,1,0,0
104,499,1,0,1
911,250,0,1,0
342,326,1,1,0
231,277,1,0,0
72,181,1,1,1
920,37,1,0,0
493,140,1,0,0
486,204,1,0,1
129,215,1,1,0
192,375,0,1,1
691,46,0,0,0
45,204,1,0,0
146,357,0,0,0
608,488,1,1,1
902,99,1,1,0
230,69,1,0,0
616,10,0,0,0
629,211,1,0,0
639,62,0,1,1
899,226,1,0,0
862,47,1,0,0
351,475,1,1,0
715,436,1,1,0
220,207,1,1,0
501,375,1,1,0
443,205,0,1,0
408,145,1,0,0
530,239,1,1,0
532,116,1,0,1
710,80,1,0,0
691,337,1,1,0
242,135,1,1,0
73,365,1,1,0
861,421,0,1,0
539,403,1,0,1
453,245,1,0,0
576,398,1,1,0
872,465,1,0,1
132,430,1,1,0
612,248,1,0,1
360,122,1,0,1
462,447,1,0,0
283,314,1,0,0
243,379,1,1,0
374,221,1,0,1
241,470,1,0,0
747,376,1,0,0
629,296,1,1,0
652,32,1,1,0
435,347,1,1,0
587,486,1,1,0
375,129,1,1,0
416,473,1,0,0
130,252,1,0,0
363,319,1,1,0
959,100,0,1,0
227,383,1,1,0
853,381,1,0,0
789,343,1,0,1
333,280,1,0,0
837,36,1,1,0
759,254,1,1,0
136,430,1,0,0
448,239,0,0,0
661,34,1,0,1
605,174,1,1,0
395,84,1,0,0
42,225,1,1,1
515,468,0,1,0
253,214,1,1,1
837,79,1,1,0
742,331,0,1,1
963,66,0,0,1
766,108,1,0,0
482,141,1,0,0
511,325,0,1,1
516,17,1,0,0
524,47,1,1,1
749,70,0,1,0
938,392,1,1,0
941,119,1,0,0
756,368,1,1,0
974,74,1,1,0
571,417,1,0,0
86,103,0,1,0
244,42,0,1,0
505,441,1,1,0
72,248,0,1,0
334,62,1,1,1
548,344,1,1,1
602,273,0,0,0
323,438,1,0,0
842,112,1,0,1
536,81,1,0,0
383,305,0,0,0
932,450,1,0,0
299,364,1,0,0
91,455,0,1,0
518,379,0,1,0
875,432,1,0,0
448,438,1,1,1
835,157,1,1,1
426,281,1,0,0
874,41,0,0,0
194,70,1,1,0
409,459,1,1,0
727,27,1,0,0
660,254,1,0,0
71,5,0,0,0
305,90,1,1,1
47,96,1,1,0
727,429,0,1,1
66,246,0,0,0
700,263,1,0,1
979,231,1,0,0
794,208,1,1,0
368,52,1,0,0
17,475,1,0,0
981,333,0,0,1
133,124,1,1,0
939,467,1,0,0
933,189,1,1,0
87,400,1,0,0
86,463,1,0,1
752,349,1,1,1
979,407,0,0,0
645,40,1,0,0
700,89,1,0,0
202,485,1,1,0
633,30,1,1,0
544,4,1,0,0
366,498,1,1,0
152,283,0,1,0
194,251,1,0,0
295,352,1,1,1
855,248,1,1,0
545,349,1,0,0
381,499,0,0,0
422,296,0,0,1
557,341,1,0,1
312,329,0,1,0
1,393,1,1,1
770,135,0,0,0
586,407,1,0,1
649,224,1,0,0
761,479,0,1,0
682,431,1,1,0
209,250,1,0,0
896,336,1,0,1
845,486,1,0,0
20,226,1,1,0
894,226,1,0,0
283,159,1,1,0
423,133,1,1,1
428,306,1,1,0
530,31,1,0,0
417,11,1,1,0
332,491,1,0,1
892,497,1,1,1
240,463,1,1,1
199,45,0,0,0
293,236,1,1,0
983,260,1,0,0
176,442,1,0,0
62,21,1,0,1
769,74,0,1,1
829,49,1,0,0
703,419,1,0,0
648,145,0,0,1
556,102,1,1,0
674,457,1,0,0
502,263,1,1,0
562,292,0,1,0
320,6,1,0,0
93,348,1,0,0
250,183,1,1,0
559,288,0,0,0
382,460,0,1,0
156,432,1,1,0
227,462,1,1,0
19,277,1,0,1
364,175,1,0,0
192,223,0,0,1
769,234,1,1,0
2,153,1,1,1
973,204,1,1,0
770,375,1,1,0
619,70,0,0,1
240,109,1,0,0
289,226,1,0,0
228,468,1,0,0
908,236,0,0,1
377,76,1,1,0
662,326,1,1,0
300,243,1,1,0
805,493,1,1,0
377,305,1,1,1
186,17,1,0,1
497,260,1,1,1
100,151,1,0,1
107,428,1,1,0
824,197,1,0,0
713,446,0,0,0
879,251,1,0,0
48,461,1,1,1
148,383,1,0,0
416,439,1,1,0
156,158,1,0,0
325,210,1,0,0
592,319,1,1,0
575,306,0,1,0
336,35,1,0,0
317,172,0,1,0
139,401,1,1,1
299,248,1,1,0
698,366,1,0,0
277,463,1,1,0
732,34,1,0,0
205,75,1,0,0
792,438,1,0,0
573,468,1,1,0
167,198,1,1,0
223,456,0,1,1
665,329,1,1,0
631,18,0,0,1
202,378,1,1,0
976,148,1,0,1
680,18,1,0,0
124,429,1,1,0
438,178,1,0,0
459,400,1,1,1
523,360,1,0,0
297,45,0,0,1
316,178,1,1,0
784,1,1,0,0
76,457,1,1,0
334,310,1,1,0
572,105,1,1,0
907,383,1,0,1
552,285,1,0,1
99,156,1,0,0
160,154,1,1,0
60,19,1,0,1
65,168,1,1,0
769,294,1,0,0
440,367,0,1,1
661,196,1,0,0
431,416,0,1,0
775,478,1,0,1
16,30,1,1,0
433,385,1,1,0
995,393,1,0,0
794,155,1,0,0
550,375,1,1,1
885,59,1,0,0
28,68,1,0,0
202,315,1,0,1
116,214,1,0,0
683,312,1,1,0
36,78,1,1,1
280,369,0,0,1
521,414,1,0,0
653,432,0,1,0
809,250,1,1,0
563,257,1,0,0
806,359,1,0,1
705,180,1,0,0
373,289,1,0,0
611,101,1,1,0
166,20,0,1,1
664,72,0,1,0
791,29,1,1,0
719,327,0,0,0
28,123,1,1,0
658,135,0,0,1
148,258,0,0,1
288,228,1,0,0
841,339,0,0,0
970,449,0,0,1
401,341,0,0,0
289,374,0,1,0
561,310,0,1,0
608,468,1,0,1
143,152,1,0,1
919,304,1,0,0
772,392,1,1,0
407,196,0,0,0
227,75,0,1,0
676,86,1,1,0
827,149,1,0,1
1000,26,1,0,0
263,60,1,1,0
679,294,0,1,0
472,472,1,0,0
159,148,0,0,0
172,196,0,1,0
180,113,1,0,0
829,172,1,1,0
299,88,0,1,1
907,256,0,0,0
926,90,1,1,0
423,372,1,0,0
804,260,1,1,0
879,122,1,1,1
46,117,1,1,0
938,30,1,0,1
10,240,1,0,0
117,218,1,1,0
311,318,1,1,0
345,425,1,1,1
355,196,1,1,0
722,16,1,0,0
793,402,1,0,0
560,119,1,0,1
245,58,0,0,0
116,316,1,0,0
848,448,1,0,0
648,57,1,0,0
150,214,1,1,1
256,265,1,1,0
833,4,1,1,1
418,463,0,1,0
196,105,1,0,0
812,37,0,0,0
982,10,1,1,0
416,452,1,1,0
750,425,1,0,0
960,288,0,0,0
169,300,0,0,0
220,405,1,1,0
14,322,0,1,0
865,439,0,1,0
33,296,1,1,0
970,251,1,0,1
62,380,1,0,0
442,26,0,0,1
472,293,1,0,1
681,345,1,1,0
904,143,0,1,0
63,46,1,1,0
153,4,1,1,0
150,339,1,0,0
721,97,1,0,0
68,458,1,1,0
312,362,0,0,0
868,19,1,1,0
249,212,1,1,1
221,208,1,1,0
255,353,0,1,1
41,98,1,0,0
713,84,1,1,0
485,236,1,1,0
976,419,1,1,1
346,393,1,0,0
240,27,1,1,0
145,428,1,1,0
228,34,1,1,0
148,6,1,1,1
687,208,0,0,0
396,483,1,0,0
312,86,1,0,0
735,256,1,1,0
663,463,1,1,0
613,347,1,0,0
291,466,1,0,1
756,295,1,0,0
241,320,0,1,0
808,250,1,1,0
635,30,1,1,0
882,413,0,0,0
425,409,1,0,1
535,78,1,1,0
388,347,0,1,1
322,69,1,1,0
964,314,0,1,1
740,179,1,0,0
532,383,1,0,0
343,436,1,1,0
709,122,1,0,0
724,494,0,0,0
65,45,1,1,0
995,278,1,0,0
875,384,1,0,0
206,487,0,0,0
408,154,1,0,0
969,55,1,0,0
263,428,0,1,0
964,184,1,0,0
377,274,1,0,0
505,114,1,1,0
499,229,0,0,0
209,390,1,1,0
403,345,1,1,0
997,168,1,0,0
382,318,1,0,0
639,26,1,1,1
802,393,0,0,0
510,482,0,1,0
627,177,1,1,0
329,209,1,1,0
574,64,1,0,0
985,258,1,0,1
577,247,0,0,0
952,400,0,1,1
69,43,1,1,1
692,469,1,0,0
527,333,1,0,0
892,103,1,1,1
59,173,1,0,0
718,77,1,0,1
930,311,1,1,0
986,185,1,0,0
930,291,0,0,0
825,436,1,0,0
740,141,1,1,0
939,360,1,1,0
430,283,1,0,0
478,235,1,1,1
149,470,1,1,1
364,315,0,1,1
554,10,1,0,1
577,492,1,0,0
341,210,1,0,0
727,52,0,0,1
363,81,0,0,0
727,249,1,0,0
916,148,1,0,1
662,46,1,0,0
385,353,1,1,0
186,198,1,0,0
501,477,1,1,0
278,249,1,1,1
275,112,1,1,1
73,332,0,0,0
274,148,1,0,1
268,64,1,1,0
8,24,1,0,0
350,200,1,1,1
534,174,1,0,1
635,422,0,0,0
177,134,1,0,0
261,264,1,1,0
253,15,1,1,0
935,282,1,0,0
542,238,1,0,0
706,470,1,1,1
207,273,0,0,0
988,1,1,1,0
719,385,0,1,0
539,30,1,0,0
171,404,1,0,1
949,270,1,0,1
499,44,0,0,0
396,304,1,1,0
65,486,1,0,0
336,306,1,0,0
196,350,0,1,0
69,149,1,0,0
401,149,1,1,0
797,291,1,1,0
627,176,1,0,0
401,24,1,1,0
797,120,1,0,0
468,77,1,0,0
962,317,1,0,1
846,265,1,1,1
6,1,1,1,1
51,120,0,1,0
875,204,1,1,0
658,190,1,0,1
135,331,0,0,0
944,72,1,0,0
759,117,0,0,0
831,209,1,1,0
645,289,1,0,1
198,17,0,0,0
16,418,1,0,0
752,57,1,0,0
21,320,1,1,0
347,150,1,1,1
424,255,1,1,1
703,48,0,0,0
449,453,1,0,0
832,90,1,1,1
762,144,1,0,0
859,137,1,0,1
440,429,1,0,0
829,401,1,0,1
36,68,1,1,1
703,47,0,1,1
413,129,1,1,0
480,326,0,1,0
542,456,1,0,0
581,241,0,0,0
946,230,0,0,0
22,421,1,1,0
615,358,0,0,1
773,156,0,0,0
696,72,1,0,0
674,50,1,1,0
653,262,1,1,0
860,21,1,1,1
211,473,1,0,0
431,467,1,1,0
701,362,1,0,1
219,203,1,1,1
357,190,1,0,0
273,335,1,1,0
418,171,1,0,0
166,367,0,0,0
807,410,1,0,0
974,481,1,0,0
100,91,1,0,0
326,369,1,1,0
803,154,1,1,0
333,239,1,1,0
584,5,1,0,0
827,218,1,1,0
655,272,0,1,1
212,103,0,1,0
949,18,1,0,1
537,197,1,1,0
242,483,1,0,1
26,347,1,0,0
788,370,1,0,0
375,457,1,0,0
19,290,1,1,0
98,473,1,1,0
962,362,1,0,0
243,390,1,1,0
343,55,0,0,0
745,365,1,1,1
251,198,1,0,0
776,145,0,0,0
517,490,1,0,1
698,133,0,0,0
193,80,1,1,0
114,244,1,0,0
245,442,0,1,0
74,271,1,0,0
431,130,1,1,0
959,493,1,0,1
250,464,1,0,0
974,96,1,0,0
212,383,1,1,0
505,231,0,0,0
336,471,1,0,1
859,349,1,1,0
406,233,1,0,0
256,135,1,1,0
143,83,1,1,0
19,125,1,1,0
673,122,0,1,1
555,166,1,0,0
750,103,1,0,0
753,384,1,0,0
984,7,1,1,1
862,494,1,0,0
305,248,1,1,0
383,45,1,0,0
874,410,0,0,1
979,232,1,1,1
249,40,1,1,0
417,34,0,1,1
224,123,1,1,1
393,107,1,0,0
539,349,1,1,0
708,270,1,1,0
610,482,1,1,0
261,419,1,1,0
892,213,1,0,0
66,428,1,0,0
928,172,1,1,1
177,168,1,0,0
763,374,1,0,0
464,485,0,0,0
77,299,1,1,0
787,45,1,1,0
531,329,1,0,0
805,67,1,1,1
716,250,0,0,0
526,48,1,1,1
677,10,0,1,1
953,385,1,1,1
617,343,1,0,0
577,444,1,1,1
149,19,0,0,1
980,341,0,1,1
388,105,1,1,0
710,60,1,0,1
559,105,0,1,0
836,140,1,1,0
329,120,0,0,0
116,476,0,0,1
934,441,1,1,1
487,454,1,0,0
723,157,1,1,0
682,366,1,1,0
145,446,1,0,0
183,227,1,0,0
570,72,1,0,0
815,309,1,1,1
744,117,1,1,0
260,90,1,0,1
471,266,1,0,1
695,102,1,0,0
818,401,0,1,1
987,103,1,1,0
92,121,1,1,0
705,291,1,0,0
271,90,1,0,0
204,105,0,0,0
277,80,0,0,1
817,307,1,0,0
219,461,1,1,0
818,391,1,1,1
24,147,1,1,0
954,38,1,0,0
773,265,1,1,1
101,192,0,0,0
593,54,1,0,0
995,193,1,0,1
840,272,1,1,0
914,448,1,1,1
66,328,1,1,0
51,33,1,0,0
724,27,1,0,0
304,315,1,1,0
185,481,1,0,0
347,221,0,0,0
219,18,1,0,1
684,268,0,0,0
365,494,1,0,0
257,7,1,0,0
145,251,1,0,0
551,241,1,0,0
142,77,1,0,0
803,382,1,0,0
745,381,1,1,1
567,309,0,1,0
810,233,1,0,0
166,74,0,1,0
817,70,1,0,0
654,44,1,0,0
502,162,1,1,0
145,372,1,0,0
189,57,0,0,0
865,60,1,1,0
389,329,1,0,0
729,9,1,0,1
929,313,1,0,0
619,93,0,1,0
314,52,1,1,0
419,476,1,0,0
82,315,1,0,0
75,463,1,1,0
43,309,1,0,0
366,409,1,1,0
512,299,1,1,0
789,103,1,1,0
651,431,1,1,1
801,46,1,1,1
367,307,0,1,1
405,343,0,0,0
769,143,1,0,0
976,272,1,0,0
122,467,1,0,0
705,441,1,1,0
118,55,1,1,0
849,45,0,0,0
640,99,0,0,0
164,108,1,1,0
322,144,1,1,0
212,412,1,0,1
206,409,0,0,0
573,426,1,0,0
695,39,0,0,0
482,395,1,0,0
757,461,0,0,0
440,368,1,1,0
866,124,1,0,1
826,257,1,0,0
556,83,1,1,0
682,429,1,1,0
693,291,0,0,0
709,73,1,0,0
566,163,1,0,0
235,10,0,1,0
805,226,0,1,0
729,56,1,0,1
374,141,1,0,0
569,475,1,0,0
197,459,1,0,0
785,161,1,0,0
1000,480,1,1,1
114,368,1,0,0
735,117,1,1,0
726,111,0,1,1
966,62,1,0,0
300,443,1,0,0
942,197,0,0,0
576,224,0,0,0
494,180,1,1,0
719,301,1,0,0
137,484,1,0,0
617,454,1,1,0
323,307,1,0,0
669,130,1,0,1
16,131,1,0,1
997,241,1,0,1
330,146,0,0,0
940,202,1,0,1
608,452,1,0,0
348,23,1,0,0
955,105,0,0,0
768,415,1,0,0
186,49,1,1,1
425,33,0,1,0
712,66,1,1,0
477,129,1,0,1
796,217,0,1,0
540,128,1,0,0
363,166,0,1,0
985,183,1,0,1
747,99,1,0,0
483,125,0,1,0
185,20,1,0,0
213,10,1,0,0
463,388,0,1,1
92,376,1,0,0
94,485,1,0,0
481,215,1,1,1
87,162,1,1,0
797,263,1,0,0
275,152,1,1,1
65,356,1,0,0
32,494,1,0,0
62,1,1,0,0
704,166,0,0,0
516,421,1,1,0
819,128,1,0,1
784,69,1,0,0
61,373,1,1,1
38,205,1,0,0
806,270,1,0,0
349,205,0,1,0
751,57,1,0,0
725,381,1,0,0
995,422,1,1,0
341,238,1,0,0
121,369,0,1,0
921,150,1,1,0
815,197,1,0,0
511,451,1,0,0
49,28,0,0,0
45,377,1,0,0
477,430,1,1,1
836,417,1,1,0
145,480,1,0,0
996,158,1,0,1
849,422,1,0,1
351,189,1,1,0
960,280,1,0,0
21,246,1,0,0
53,165,1,1,1
409,230,0,1,1
889,323,1,0,0
321,6,1,0,0
953,221,1,0,1
196,357,1,1,1
31,148,1,1,0
630,116,0,1,0
734,144,1,0,0
899,9,1,1,0
441,47,1,1,1
915,31,1,1,0
911,59,1,1,0
428,50,0,1,0
756,292,1,1,0
984,412,0,1,0
770,26,0,1,0
459,132,1,1,1
593,257,1,0,0
831,314,1,1,1
109,26,0,0,0
828,491,0,0,0
337,189,1,0,0
533,480,1,0,0
818,376,1,1,0
31,162,1,1,0
91,98,1,0,0
727,54,1,0,0
465,43,1,1,1
69,276,0,0,0
888,338,1,0,1
887,180,1,1,1
69,76,0,0,0
638,69,1,1,0
197,6,1,0,0
686,144,1,0,1
97,150,1,1,0
557,210,1,0,1
329,387,1,1,0
399,229,1,1,1
888,443,1,0,1
792,392,1,0,0
891,125,1,0,0
981,433,0,1,0
173,74,0,0,0
763,267,1,0,1
445,48,1,0,0
698,88,1,1,0
119,149,1,1,0
82,17,1,1,0
377,137,1,1,0
269,204,1,1,0
306,339,1,0,0
475,370,1,1,0
248,17,0,0,1
18,264,0,1,1
166,442,0,1,0
730,176,1,1,0
137,60,1,1,0
758,87,0,0,0
819,497,1,0,1
634,233,1,0,0
48,206,1,0,0
214,210,0,1,0
748,387,1,1,1
610,276,1,0,1
729,150,0,0,0
248,333,1,1,1
481,187,1,1,0
428,363,1,0,0
838,430,1,0,1
995,160,1,1,1
197,135,1,0,0
413,374,1,1,0
101,462,1,1,1
495,3,1,0,0
943,404,1,1,1
53,182,1,1,0
936,365,0,0,0
66,298,1,1,0
414,47,1,0,0
279,408,1,0,0
528,357,1,1,0
575,108,1,0,0
831,314,1,0,0
637,94,1,0,1
960,484,1,1,0
337,97,1,0,1
832,116,1,1,1
876,174,1,1,0
414,299,0,1,0
427,38,1,0,0
35,457,1,0,1
297,402,1,1,0
544,176,1,0,1
807,200,1,1,0
859,458,1,0,0
933,76,0,0,0
325,191,1,0,0
892,283,1,1,0
607,398,1,0,0
536,404,1,0,0
157,385,0,0,0
491,283,1,0,0
429,35,1,0,1
862,445,1,1,0
881,101,0,1,0
124,458,1,0,0
219,390,1,1,0
675,357,1,0,0
205,51,0,1,0
636,126,0,0,0
757,339,0,0,0
686,311,1,0,0
8,432,1,0,0
73,315,0,1,0
85,233,1,1,0
583,489,1,0,0
192,98,1,0,1
615,18,1,0,1
326,472,1,0,0
473,383,0,0,0
257,284,0,1,0
179,483,1,1,0
291,434,1,1,0
828,397,1,1,1
995,213,1,0,0
816,170,0,0,0
250,191,1,1,0
67,164,0,1,0
123,342,1,0,1
540,337,1,1,0
857,58,1,1,0
814,274,1,0,0
122,20,1,1,1
541,39,1,0,0
170,413,1,1,0
993,178,1,0,1
535,186,0,0,0
349,122,1,0,1
914,186,1,1,0
834,228,1,1,0
339,107,1,1,1
490,297,1,0,0
426,423,0,1,0
661,117,0,0,1
409,164,1,0,0
449,102,1,0,0
666,63,0,0,0
208,62,1,1,0
950,355,0,1,0
173,219,1,0,0
171,481,1,0,0
835,474,1,0,0
681,404,1,0,1
404,270,1,0,0
232,12,0,1,0
533,71,0,1,0
215,80,1,1,0
400,189,0,1,0
125,2,1,0,0
911,278,1,0,1
242,46,1,0,0
598,369,0,0,0
11,410,1,1,0
931,122,0,0,0
887,35,0,1,0
906,401,1,1,1
926,453,1,0,0
212,300,1,0,1
29,7,1,0,1
890,83,0,1,0
293,405,1,1,1
524,69,1,0,0
485,128,1,0,0
727,242,1,1,0
98,222,1,1,0
879,492,1,1,0
447,286,0,0,1
600,427,1,0,0
62,52,1,1,0
354,231,1,1,0
121,23,1,0,0
369,290,1,0,0
464,136,1,0,0
670,89,1,0,0
394,171,1,0,1
423,215,1,0,0
121,474,1,1,1
939,456,1,0,0
6,325,1,0,0
889,121,1,0,0
456,337,0,0,1
173,83,1,0,0
723,113,1,1,0
308,454,0,0,1
91,441,1,1,0
267,452,1,0,1
449,299,1,1,1
361,325,1,1,1
737,63,1,1,1
948,368,1,1,1
269,381,1,1,0
966,197,1,1,0
833,155,1,0,0
77,218,1,1,0
520,2,0,0,0
580,222,0,1,0
172,359,0,0,0
447,303,1,0,1
526,136,1,0,0
971,480,0,1,1
177,56,1,1,1
127,163,1,1,0
148,35,1,0,1
613,341,1,0,0
581,433,0,1,0
800,22,1,1,0
636,472,1,1,0
910,224,0,0,0
727,265,1,0,0
365,288,1,0,0
583,265,1,1,0
147,348,1,0,0
295,20,1,0,0
657,156,0,1,0
509,158,1,0,0
672,271,1,1,0
231,487,0,0,0
33,175,1,0,0
629,353,0,0,0
307,152,1,1,0
809,89,1,0,0
465,130,1,0,1
425,439,1,0,0
594,318,1,1,1
90,52,1,1,1
271,370,0,0,0
792,331,1,0,0
184,292,1,0,0
368,179,1,0,0
424,254,1,0,0
886,487,0,1,0
123,99,1,1,0
651,385,1,0,0
285,38,1,1,0
994,436,1,0,0
320,396,1,1,0
431,408,1,0,0
730,319,1,0,0
687,315,0,1,1
971,436,1,0,1
296,96,1,0,0
597,126,0,0,0
747,409,0,0,0
381,162,0,0,1
778,453,1,0,0
775,3,1,1,0
608,454,1,1,0
849,310,1,0,1
79,217,1,1,0
423,181,1,0,0
116,187,0,1,1
691,311,1,1,0
840,28,1,0,1
793,266,1,0,1
942,153,1,1,1
909,271,1,0,1
251,468,1,0,0
102,267,1,0,0
582,86,1,0,0
294,26,1,0,0
755,467,0,0,0
842,382,1,0,1
182,418,0,1,0
540,493,1,0,1
646,150,1,1,1
595,135,1,0,1
127,90,1,0,0
179,400,1,0,1
261,473,1,0,0
368,88,1,0,0
647,159,1,1,0
244,423,1,1,0
904,14,1,0,0
134,389,1,0,0
240,171,1,1,0
28,210,1,0,0
320,187,1,1,0
559,343,1,1,0
630,489,0,1,1
63,219,1,1,0
766,433,1,0,0
172,138,0,0,0
371,474,0,1,0
822,488,1,0,0
431,194,1,0,1
268,180,1,1,0
739,265,1,1,0
433,130,0,0,0
472,224,1,0,0
379,442,1,1,0
117,195,0,0,0
463,488,0,1,1
823,327,1,0,1
561,464,1,0,0
312,96,1,1,1
561,244,1,1,0
883,455,1,0,0
286,325,1,1,0
76,344,1,0,0
622,17,1,1,1
106,300,1,0,1
57,28,1,0,0
299,256,1,1,0
858,374,1,0,0
138,343,1,0,1
370,367,1,0,0
701,447,1,0,0
581,31,0,1,0
301,384,0,1,0
110,352,1,1,0
982,412,0,1,0
991,211,1,1,0
153,147,0,0,0
29,113,1,0,1
248,446,1,0,1
132,408,1,1,1
338,344,0,1,1
51,73,1,0,0
702,67,1,0,0
177,285,1,0,0
211,426,0,1,0
9,398,1,0,1
636,290,0,1,1
151,313,1,0,0
801,238,1,0,0
996,322,1,1,0
481,452,0,1,0
830,257,1,0,0
268,133,1,0,1
924,2,1,0,0
814,345,1,0,1
427,119,1,0,0
878,245,1,0,0
929,294,1,1,0
631,263,1,0,0
329,364,0,1,0
614,210,1,1,0
361,157,0,0,0
121,145,1,1,0
426,149,1,1,0
199,110,1,0,0
37,150,1,1,1
279,254,1,0,0
171,129,1,1,0
214,397,1,1,0
267,10,1,0,1
357,232,0,0,0
728,375,1,0,0
935,39,1,0,0
827,203,1,0,0
347,398,1,0,1
967,99,1,1,0
536,356,1,0,1
803,348,1,0,1
420,390,1,1,1
858,490,1,0,0
804,410,0,0,0
279,315,1,0,1
554,207,1,0,0
625,339,1,1,0
801,497,1,0,0
742,342,1,0,0
85,432,1,0,0
749,389,1,0,0
506,36,0,0,1
507,401,1,1,0
673,110,1,0,1
871,309,1,1,0
384,423,1,1,1
668,467,0,0,0
937,342,1,0,1
314,348,1,0,1
434,232,1,1,0
295,36,1,0,0
102,39,1,1,1
13,230,1,0,0
22,337,1,0,1
778,364,1,0,0
210,37,1,0,1
238,57,1,0,0
365,483,1,1,0
942,297,1,0,0
932,211,1,0,0
199,412,1,1,1
359,316,1,1,0
828,405,0,1,1
254,424,1,0,0
91,233,1,1,0
387,258,1,0,0
926,482,1,0,0
33,60,0,0,0
691,76,1,0,0
27,489,0,0,0
641,4,1,0,0
613,231,1,0,0
10,2,1,0,1
813,128,1,0,0
232,300,0,1,0
483,172,1,0,0
578,462,0,1,0
558,195,1,0,1
61,272,1,0,0
821,259,1,0,1
369,420,1,0,0
637,134,1,0,0
67,17,1,0,0
417,98,1,1,0
581,320,1,1,0
525,490,0,0,0
916,262,1,1,0
310,469,1,0,0
21,17,0,1,0
611,288,1,1,0
806,92,1,0,0
735,205,1,0,0
895,216,1,0,0
56,265,1,0,0
352,243,1,0,0
976,231,1,0,1
577,215,1,1,1
643,170,1,0,0
553,357,1,0,0
576,460,1,1,0
974,74,0,0,0
59,85,0,1,0
635,207,1,1,0
821,123,1,0,0
22,12,1,0,0
995,367,1,0,0
721,45,1,1,0
836,20,1,0,1
389,362,1,0,1
811,366,1,0,0
137,435,1,0,0
597,445,1,0,0
684,279,1,1,1
620,129,1,0,0
117,425,1,0,1
606,39,1,0,0
323,284,1,1,0
343,269,1,1,1
985,247,1,1,0
454,261,1,0,0
306,491,0,0,0
98,20,1,1,0
353,257,1,0,0
637,491,1,0,0
168,327,0,0,0
951,249,1,0,0
345,178,1,0,0
981,292,1,0,0
791,196,1,1,1
514,478,1,0,1
480,338,1,1,0
768,482,1,1,0
846,173,0,0,1
244,313,1,1,0
738,402,1,0,0
260,270,0,1,0
852,354,1,1,0
447,383,1,0,1
778,44,0,0,0
232,190,1,0,0
496,396,1,1,0
935,270,1,0,0
63,224,1,0,1
544,316,1,1,0
305,315,1,0,0
375,98,1,1,0
282,192,1,0,0
788,9,0,1,0
16,474,1,0,0
620,122,1,1,1
939,236,1,1,1
597,495,1,0,0
15,8,1,1,0
200,238,1,0,1
541,167,1,1,0
667,402,1,0,0
140,277,1,1,0
619,249,1,0,0
774,347,1,0,0
675,219,1,0,1
161,380,1,0,0
42,500,1,0,1
855,410,1,0,0
23,414,1,0,1
994,344,1,0,0
527,202,0,0,0
683,255,1,1,1
236,97,1,1,0
646,310,1,1,1
637,412,1,0,1
786,336,0,0,1
358,152,1,0,0
777,283,1,0,0
245,260,1,0,0
311,291,1,0,0
460,25,1,0,0
239,441,1,0,0
250,326,1,0,0
535,365,1,0,0
229,460,1,1,0
84,9,1,0,0
840,288,1,1,0
952,71,0,1,0
406,206,1,0,0
405,296,1,1,1
24,235,1,0,0
960,308,1,0,0
651,115,1,1,0
972,418,1,0,0
15,217,1,0,0
235,259,0,1,1
589,486,0,0,0
323,154,1,1,1
117,390,1,0,0
418,448,1,0,0
940,244,1,1,0
351,358,1,1,0
663,197,1,1,0
708,70,1,0,0
297,383,1,0,1
685,298,1,1,1
266,141,1,0,0
289,257,1,1,0
921,457,1,1,0
572,306,1,0,0
109,233,1,1,0
209,420,1,1,1
947,257,0,0,0
102,328,1,1,1
99,496,0,1,0
41,342,1,1,0
61,320,1,1,0
178,176,1,1,1
623,377,1,1,0
156,385,1,0,0
101,228,1,0,1
100,213,1,0,1
884,263,1,1,0
215,463,1,0,0
355,30,1,0,0
234,173,1,1,0
