user_id,product_id,rating
508,462,3
95,268,5
34,41,1
612,318,4
790,332,5
638,225,5
462,226,3
743,154,3
87,55,4
530,261,4
638,68,4
229,387,4
747,345,1
630,369,1
141,320,4
145,3,1
780,287,5
691,489,1
844,494,2
149,481,2
359,392,5
426,374,3
97,6,4
461,25,2
524,31,1
692,10,4
285,496,1
38,283,2
722,336,4
602,60,2
656,16,1
958,441,1
159,390,1
534,73,4
24,273,5
801,399,3
453,152,4
60,382,4
649,311,3
136,346,5
364,293,4
897,26,1
475,425,2
150,180,2
418,195,1
241,5,3
645,83,4
217,278,3
259,90,1
616,210,3
546,98,2
423,469,5
387,183,4
998,450,1
698,3,1
579,453,4
549,370,3
292,426,3
635,156,4
6,389,5
636,480,5
935,227,2
10,49,3
196,19,1
968,500,5
770,55,1
54,115,4
29,492,1
935,29,1
748,94,2
959,78,2
400,29,2
137,426,4
167,352,2
894,262,2
116,342,4
945,379,2
641,74,1
746,211,2
440,206,4
947,25,5
65,276,1
406,193,2
615,300,4
333,255,3
408,145,1
410,488,2
645,42,2
201,348,2
975,69,1
536,168,1
684,220,2
990,68,4
957,193,3
920,56,1
299,460,4
919,296,4
120,269,4
621,187,5
333,125,1
944,214,1
529,493,1
53,73,5
222,384,1
149,223,4
178,401,3
729,25,2
981,418,5
915,187,2
772,282,3
26,14,3
62,271,1
944,125,3
423,15,1
29,344,2
347,238,1
515,319,3
552,295,5
357,102,1
570,63,2
451,154,2
365,112,1
920,239,2
210,193,4
914,224,2
585,340,5
906,5,1
103,180,1
141,224,2
464,195,3
284,351,3
651,308,2
991,361,3
7,418,1
15,297,1
6,133,1
117,49,5
462,493,5
660,255,2
662,290,5
899,136,1
179,443,2
32,348,5
528,277,4
753,124,4
178,463,1
785,153,3
419,491,4
45,121,3
908,298,2
250,361,5
207,123,3
116,52,2
88,114,1
488,112,5
196,459,1
996,46,4
80,295,4
637,276,1
151,241,4
424,494,1
105,317,4
753,462,3
402,307,2
203,329,4
16,470,2
240,121,5
193,425,3
511,391,1
937,99,5
533,496,4
353,69,2
3,133,2
658,183,5
212,145,4
591,469,3
298,70,5
699,47,1
304,140,4
126,384,3
752,123,1
431,363,3
720,499,4
543,487,3
513,355,4
315,22,2
835,370,2
676,461,4
403,61,2
539,141,3
399,228,5
587,104,5
802,148,4
506,334,4
392,161,4
322,183,3
102,61,2
941,345,3
11,298,5
792,96,5
593,26,4
165,36,5
334,461,3
323,416,1
882,360,3
717,329,1
924,437,3
963,62,1
541,367,3
52,117,4
44,383,3
559,294,1
507,11,2
486,257,1
996,313,5
412,376,3
264,262,1
183,363,5
292,280,1
399,319,4
958,461,5
638,242,3
571,165,3
148,197,3
136,11,3
792,5,2
444,348,2
309,218,3
913,163,1
589,307,5
679,119,1
318,236,2
296,142,2
681,438,1
659,37,5
95,382,5
174,22,3
598,170,3
91,289,2
169,291,4
741,128,3
144,43,2
699,185,2
33,490,2
971,97,2
174,291,2
628,151,4
540,486,3
211,226,5
158,326,1
311,407,1
415,22,2
58,304,5
642,251,1
237,380,4
504,498,4
864,422,2
349,333,2
699,41,3
162,21,3
478,481,5
239,131,1
362,29,2
992,34,1
588,204,4
464,317,4
312,191,1
544,109,3
274,96,1
729,116,2
484,442,5
921,72,1
256,154,5
355,189,2
316,261,5
766,491,4
743,441,4
572,259,4
893,5,1
524,208,5
339,286,3
439,292,1
218,219,5
637,185,5
115,474,1
998,19,3
990,285,3
575,291,5
600,369,1
10,372,1
220,355,4
78,112,1
964,22,5
518,19,3
623,74,1
100,231,5
363,100,2
872,51,1
574,200,5
847,143,1
61,465,3
633,85,5
721,297,1
192,361,2
858,288,4
515,242,1
557,318,5
115,163,1
273,477,3
194,287,2
1000,303,3
421,132,5
887,371,3
680,216,3
635,449,2
797,460,1
32,138,2
380,429,3
842,162,2
683,130,4
647,430,3
655,374,2
838,305,1
41,66,2
932,15,5
964,119,2
172,13,2
733,16,5
535,213,1
304,12,3
106,67,2
270,160,2
509,436,5
475,281,3
505,160,1
309,409,1
203,459,2
390,147,1
312,228,4
486,213,2
